Timestamp,Source_IP,Destination_Port,Request_Type,Protocol,Payload_Size,User_Agent,Status,Intrusion,Scan_Type
03-06-2025 22:35,192.168.218.128,45.53.144.253:25,SSH,UDP,1038,curl/7.68.0,Success,1,PortScan
03-06-2025 22:35,192.168.70.144,192.168.8.212:40067,FTP,TCP,1953,PostmanRuntime/7.26,Success,1,XSS
03-06-2025 22:36,192.168.237.165,33.139.165.8:27017,SMTP,ICMP,2224,PostmanRuntime/7.26,Success,0,Normal
03-06-2025 22:39,192.168.32.112,192.168.153.48:30922,POP3,UDP,2580,okhttp/4.9.0,Success,1,DDoS
03-06-2025 22:42,192.168.100.219,200.124.186.151:110,FTP,UDP,2891,Wget/1.20,Failure,1,PortScan
03-06-2025 22:43,192.168.26.194,95.147.232.180:110,FTP,TCP,2683,Java/11.0.10,Success,0,Normal
03-06-2025 22:52,192.168.48.149,191.64.242.143:35185,RDP,UDP,1617,Java/11.0.10,Failure,1,BotAttack
03-06-2025 22:55,192.168.240.90,192.168.247.212:27017,HTTPS,UDP,1722,PostmanRuntime/7.26,Success,0,Normal
03-06-2025 23:04,192.168.26.175,185.47.63.14:80,SSH,UDP,2274,python-requests/2.25,Success,1,BruteForce
03-06-2025 23:06,192.168.106.48,219.203.200.5:443,SMTP,UDP,2849,Mozilla/5.0,Success,0,Normal
03-06-2025 23:08,192.168.79.90,192.168.143.185:5432,SSH,TCP,1349,python-requests/2.25,Failure,1,DDoS
03-06-2025 23:10,192.168.199.144,214.184.130.17:23,SMTP,TCP,2210,PostmanRuntime/7.26,Success,1,SQLInjection
03-06-2025 23:12,192.168.92.86,192.168.240.3:21467,SSH,ICMP,1629,okhttp/4.9.0,Success,1,PortScan
03-06-2025 23:18,192.168.109.16,192.168.75.99:3389,POP3,ICMP,1015,Java/11.0.10,Failure,1,BotAttack
03-06-2025 23:20,192.168.105.161,155.107.31.74:11014,POP3,TCP,2007,nmap/7.80,Failure,0,Normal
03-06-2025 23:21,192.168.90.104,192.168.39.46:3306,IMAP,TCP,2315,Apache-HttpClient/4.5,Success,1,DDoS
03-06-2025 23:33,192.168.46.236,174.255.69.133:23,HTTP,TCP,2062,Mozilla/5.0,Success,1,DDoS
03-06-2025 23:39,192.168.69.158,192.168.72.29:9616,SSH,ICMP,666,okhttp/4.9.0,Success,0,Normal
03-06-2025 23:43,192.168.49.16,192.168.52.23:42656,FTP,ICMP,119,Mozilla/5.0,Failure,0,Normal
03-06-2025 23:48,192.168.233.252,19.38.255.27:23,POP3,TCP,533,Mozilla/5.0,Failure,1,SQLInjection
03-06-2025 23:48,192.168.137.144,192.168.205.4:80,DNS,ICMP,158,python-requests/2.25,Failure,1,XSS
03-06-2025 23:49,192.168.157.70,117.161.111.115:110,SSH,ICMP,822,PostmanRuntime/7.26,Failure,1,XSS
03-06-2025 23:52,192.168.85.144,192.168.76.81:23,HTTPS,ICMP,2301,Go-http-client/1.1,Success,0,Normal
03-06-2025 23:52,192.168.242.14,192.168.146.133:21,SSH,ICMP,1139,python-requests/2.25,Failure,1,BotAttack
03-06-2025 23:59,192.168.95.10,84.182.155.122:8080,POP3,TCP,2410,Apache-HttpClient/4.5,Failure,1,PortScan
04-06-2025 00:01,192.168.201.39,192.168.156.70:21,RDP,TCP,1216,curl/7.68.0,Success,1,PortScan
04-06-2025 00:09,192.168.119.39,192.168.108.246:25,POP3,ICMP,1484,nmap/7.80,Failure,1,BruteForce
04-06-2025 00:24,192.168.224.4,192.168.30.228:3389,Telnet,ICMP,1437,Wget/1.20,Failure,1,XSS
04-06-2025 00:29,192.168.11.135,30.163.17.246:53205,HTTP,UDP,380,Wget/1.20,Success,1,XSS
04-06-2025 00:31,192.168.227.85,192.168.43.112:110,SSH,TCP,1884,Apache-HttpClient/4.5,Failure,1,DDoS
04-06-2025 00:32,192.168.206.160,26.183.234.111:80,FTP,TCP,2242,Wget/1.20,Success,1,SQLInjection
04-06-2025 00:36,192.168.96.134,174.219.136.35:445,HTTP,TCP,416,Java/11.0.10,Failure,1,PortScan
04-06-2025 00:39,192.168.230.102,106.44.71.32:29502,DNS,ICMP,592,PostmanRuntime/7.26,Success,1,SQLInjection
04-06-2025 00:39,192.168.8.138,210.177.140.192:8080,RDP,UDP,2077,Apache-HttpClient/4.5,Failure,1,BotAttack
04-06-2025 00:42,192.168.251.237,33.128.245.88:8080,SSH,UDP,1520,python-requests/2.25,Success,1,SQLInjection
04-06-2025 00:43,192.168.237.196,43.200.110.83:22,RDP,UDP,1281,Apache-HttpClient/4.5,Failure,1,XSS
04-06-2025 00:44,192.168.178.231,192.168.161.17:5432,RDP,ICMP,2355,Wget/1.20,Success,1,DDoS
04-06-2025 00:54,192.168.131.244,186.129.54.58:5743,FTP,ICMP,469,nmap/7.80,Failure,1,XSS
04-06-2025 00:55,192.168.76.25,211.14.50.101:27017,RDP,ICMP,2668,Wget/1.20,Success,1,BruteForce
04-06-2025 00:57,192.168.105.235,192.168.5.153:25181,FTP,ICMP,2313,Go-http-client/1.1,Success,0,Normal
04-06-2025 01:01,192.168.199.97,207.204.178.35:22,DNS,ICMP,1086,Apache-HttpClient/4.5,Failure,1,PortScan
04-06-2025 01:01,192.168.180.184,192.168.77.206:110,IMAP,UDP,1291,Mozilla/5.0,Success,1,BruteForce
04-06-2025 01:05,192.168.242.103,192.168.97.20:443,RDP,UDP,2442,PostmanRuntime/7.26,Success,1,SQLInjection
04-06-2025 01:14,192.168.194.201,162.152.209.233:27017,IMAP,UDP,2587,Wget/1.20,Failure,1,XSS
04-06-2025 01:16,192.168.90.42,53.213.61.127:25,HTTPS,ICMP,1540,Mozilla/5.0,Failure,1,BotAttack
04-06-2025 01:16,192.168.51.211,145.220.200.6:15048,RDP,ICMP,789,okhttp/4.9.0,Failure,1,SQLInjection
04-06-2025 01:20,192.168.249.99,95.140.245.209:18076,DNS,TCP,2242,curl/7.68.0,Failure,1,XSS
04-06-2025 01:21,192.168.218.255,192.168.58.1:21,SMTP,UDP,2461,PostmanRuntime/7.26,Failure,1,XSS
04-06-2025 01:24,192.168.201.161,192.168.245.117:8443,IMAP,TCP,1562,Java/11.0.10,Success,1,XSS
04-06-2025 01:26,192.168.184.213,112.166.184.193:445,Telnet,UDP,1995,Apache-HttpClient/4.5,Failure,1,BruteForce
04-06-2025 01:28,192.168.69.247,192.168.103.238:21,Telnet,UDP,1882,Apache-HttpClient/4.5,Success,0,Normal
04-06-2025 01:38,192.168.33.76,192.168.26.238:27600,SMTP,TCP,752,Java/11.0.10,Failure,1,SQLInjection
04-06-2025 01:38,192.168.105.230,110.48.17.37:16179,Telnet,ICMP,2245,Mozilla/5.0,Success,1,BotAttack
04-06-2025 01:52,192.168.222.124,192.168.106.101:3389,HTTPS,TCP,445,Apache-HttpClient/4.5,Success,0,Normal
04-06-2025 01:58,192.168.219.150,192.168.227.65:3389,FTP,UDP,1797,Mozilla/5.0,Success,1,PortScan
04-06-2025 02:05,192.168.18.187,83.17.242.4:3389,RDP,TCP,358,Go-http-client/1.1,Failure,1,BotAttack
04-06-2025 02:10,192.168.182.140,179.182.69.231:37761,FTP,TCP,2654,PostmanRuntime/7.26,Failure,1,BruteForce
04-06-2025 02:13,192.168.222.97,157.108.182.161:22,HTTP,TCP,2735,curl/7.68.0,Success,1,PortScan
04-06-2025 02:13,192.168.18.245,205.14.148.239:443,IMAP,ICMP,2465,Wget/1.20,Failure,1,BotAttack
04-06-2025 02:23,192.168.146.1,192.168.239.224:445,SMTP,UDP,1902,Mozilla/5.0,Failure,1,BruteForce
04-06-2025 02:24,192.168.39.115,208.180.111.203:143,FTP,TCP,368,Go-http-client/1.1,Success,1,DDoS
04-06-2025 02:24,192.168.97.73,192.168.10.9:443,RDP,UDP,571,curl/7.68.0,Failure,1,SQLInjection
04-06-2025 02:25,192.168.229.57,192.168.253.93:50279,HTTPS,UDP,1577,Go-http-client/1.1,Success,1,BruteForce
04-06-2025 02:28,192.168.179.210,192.168.179.144:110,HTTPS,TCP,2724,PostmanRuntime/7.26,Failure,1,PortScan
04-06-2025 02:29,192.168.239.185,192.168.66.197:59992,RDP,UDP,2087,Apache-HttpClient/4.5,Failure,1,XSS
04-06-2025 02:30,192.168.207.149,192.168.218.96:18211,Telnet,UDP,1277,nmap/7.80,Failure,1,SQLInjection
04-06-2025 02:33,192.168.171.173,134.54.209.121:445,FTP,TCP,1276,python-requests/2.25,Failure,1,SQLInjection
04-06-2025 02:38,192.168.212.123,84.54.5.244:8080,HTTPS,TCP,606,curl/7.68.0,Failure,1,SQLInjection
04-06-2025 02:41,192.168.207.190,212.214.63.220:31042,SMTP,TCP,905,python-requests/2.25,Failure,1,PortScan
04-06-2025 02:43,192.168.33.249,90.60.212.206:445,SMTP,TCP,2354,Wget/1.20,Failure,0,Normal
04-06-2025 03:02,192.168.16.218,44.150.141.97:80,RDP,ICMP,587,nmap/7.80,Success,0,Normal
04-06-2025 03:03,192.168.95.205,53.200.29.119:29514,IMAP,UDP,1053,PostmanRuntime/7.26,Failure,1,XSS
04-06-2025 03:04,192.168.115.104,64.216.162.46:5432,HTTPS,ICMP,2996,Mozilla/5.0,Success,0,Normal
04-06-2025 03:21,192.168.24.240,207.121.86.201:8648,SSH,TCP,2254,Go-http-client/1.1,Success,1,XSS
04-06-2025 03:36,192.168.31.7,197.213.68.250:18210,HTTPS,ICMP,1244,okhttp/4.9.0,Failure,1,SQLInjection
04-06-2025 03:40,192.168.98.141,192.168.193.144:22,SMTP,UDP,1337,okhttp/4.9.0,Success,1,BruteForce
04-06-2025 03:41,192.168.9.137,89.230.180.186:3925,Telnet,ICMP,2187,nmap/7.80,Failure,1,BruteForce
04-06-2025 03:42,192.168.221.117,143.230.121.82:8443,Telnet,ICMP,1134,python-requests/2.25,Failure,1,BruteForce
04-06-2025 03:49,192.168.144.109,192.168.130.216:43926,SMTP,ICMP,2308,Mozilla/5.0,Success,0,Normal
04-06-2025 03:55,192.168.199.107,192.168.55.227:53,SMTP,TCP,426,PostmanRuntime/7.26,Failure,1,SQLInjection
04-06-2025 04:00,192.168.92.154,113.248.193.177:14438,SSH,TCP,1796,python-requests/2.25,Failure,1,BruteForce
04-06-2025 04:00,192.168.247.176,192.168.116.17:25,Telnet,ICMP,1294,Go-http-client/1.1,Failure,1,BruteForce
04-06-2025 04:01,192.168.158.192,117.34.83.203:8443,RDP,TCP,1628,PostmanRuntime/7.26,Failure,1,BruteForce
04-06-2025 04:04,192.168.211.111,192.168.167.130:110,SSH,ICMP,2410,curl/7.68.0,Success,1,SQLInjection
04-06-2025 04:08,192.168.241.192,192.168.150.24:445,IMAP,ICMP,2949,Java/11.0.10,Success,1,DDoS
04-06-2025 04:24,192.168.144.238,159.239.167.236:8443,SSH,UDP,901,Java/11.0.10,Failure,1,BruteForce
04-06-2025 04:36,192.168.14.198,83.161.44.141:5432,HTTP,TCP,1752,Apache-HttpClient/4.5,Failure,1,BruteForce
04-06-2025 04:44,192.168.135.225,192.168.31.95:3306,DNS,TCP,2148,python-requests/2.25,Success,1,DDoS
04-06-2025 04:53,192.168.157.30,178.232.249.104:5432,FTP,ICMP,133,Wget/1.20,Success,0,Normal
04-06-2025 04:58,192.168.156.85,108.113.61.198:22,IMAP,TCP,458,Mozilla/5.0,Success,1,SQLInjection
04-06-2025 05:02,192.168.106.74,14.229.43.1:41758,HTTPS,ICMP,2831,Mozilla/5.0,Failure,1,BotAttack
04-06-2025 05:04,192.168.86.166,187.109.90.159:52264,FTP,UDP,2530,okhttp/4.9.0,Success,0,Normal
04-06-2025 05:16,192.168.178.119,213.22.227.32:8080,RDP,TCP,952,Apache-HttpClient/4.5,Success,0,Normal
04-06-2025 05:23,192.168.212.253,170.50.47.75:445,IMAP,ICMP,706,Mozilla/5.0,Failure,1,SQLInjection
04-06-2025 05:30,192.168.172.175,57.50.109.209:65529,SMTP,ICMP,1448,Apache-HttpClient/4.5,Failure,1,BruteForce
04-06-2025 05:41,192.168.123.189,192.168.161.21:43636,POP3,ICMP,2299,python-requests/2.25,Success,1,BruteForce
04-06-2025 05:42,192.168.108.117,18.175.95.33:53,Telnet,ICMP,756,Go-http-client/1.1,Success,1,BruteForce
04-06-2025 05:46,192.168.202.51,192.168.220.99:41235,IMAP,UDP,968,nmap/7.80,Success,0,Normal
04-06-2025 05:46,192.168.21.16,121.195.155.155:56822,IMAP,UDP,744,Mozilla/5.0,Failure,1,SQLInjection
04-06-2025 05:49,192.168.242.38,189.75.30.248:27017,FTP,UDP,1683,Apache-HttpClient/4.5,Failure,1,BruteForce
04-06-2025 05:55,192.168.92.116,155.253.82.7:3306,FTP,ICMP,229,Java/11.0.10,Success,1,DDoS
04-06-2025 05:56,192.168.186.46,192.168.230.84:16548,HTTPS,ICMP,2655,Mozilla/5.0,Failure,1,XSS
04-06-2025 06:25,192.168.120.255,192.168.136.187:143,HTTPS,ICMP,621,Mozilla/5.0,Failure,1,PortScan
04-06-2025 06:28,192.168.9.152,168.24.23.141:27017,HTTPS,TCP,1483,Apache-HttpClient/4.5,Failure,0,Normal
04-06-2025 06:30,192.168.4.137,134.228.26.123:8080,HTTPS,UDP,2883,Java/11.0.10,Success,1,DDoS
04-06-2025 06:31,192.168.218.26,192.168.180.122:55744,IMAP,UDP,2371,Mozilla/5.0,Success,1,BotAttack
04-06-2025 06:31,192.168.166.21,192.168.57.64:49977,FTP,ICMP,2329,Java/11.0.10,Failure,1,DDoS
04-06-2025 06:31,192.168.112.121,192.168.254.211:23,SMTP,TCP,2474,python-requests/2.25,Failure,1,SQLInjection
04-06-2025 06:33,192.168.175.184,192.168.102.234:33219,SMTP,TCP,894,python-requests/2.25,Success,1,SQLInjection
04-06-2025 06:34,192.168.138.187,11.74.74.24:445,HTTP,ICMP,651,python-requests/2.25,Success,0,Normal
04-06-2025 06:35,192.168.235.142,57.221.93.81:53,Telnet,ICMP,438,nmap/7.80,Failure,1,XSS
04-06-2025 06:35,192.168.224.237,59.116.119.120:21,Telnet,ICMP,1897,curl/7.68.0,Success,1,DDoS
04-06-2025 06:35,192.168.76.148,134.209.105.50:25,HTTPS,UDP,1195,nmap/7.80,Success,1,DDoS
04-06-2025 06:51,192.168.58.241,192.168.156.224:25,SSH,TCP,844,nmap/7.80,Failure,1,XSS
04-06-2025 07:15,192.168.139.35,69.144.9.149:3389,SMTP,UDP,2520,nmap/7.80,Failure,1,PortScan
04-06-2025 07:17,192.168.183.4,192.168.145.9:443,SSH,TCP,2651,nmap/7.80,Success,1,BruteForce
04-06-2025 07:18,192.168.124.28,80.9.38.96:110,RDP,ICMP,1441,python-requests/2.25,Success,1,DDoS
04-06-2025 07:24,192.168.227.52,46.19.239.191:64606,FTP,ICMP,953,Go-http-client/1.1,Failure,1,BruteForce
04-06-2025 07:25,192.168.162.88,214.123.47.39:22116,SSH,UDP,2721,Mozilla/5.0,Success,1,SQLInjection
04-06-2025 07:25,192.168.189.100,141.28.25.147:443,SMTP,ICMP,682,python-requests/2.25,Success,0,Normal
04-06-2025 07:26,192.168.242.136,202.150.142.151:3306,SSH,TCP,2969,nmap/7.80,Success,0,Normal
04-06-2025 07:28,192.168.167.213,46.113.155.100:8443,POP3,TCP,2338,python-requests/2.25,Success,1,DDoS
04-06-2025 07:30,192.168.192.54,192.168.129.75:23,DNS,UDP,221,Wget/1.20,Failure,1,XSS
04-06-2025 07:34,192.168.105.85,55.129.161.116:110,DNS,TCP,1333,Java/11.0.10,Success,1,DDoS
04-06-2025 07:36,192.168.107.110,78.216.152.241:8080,RDP,ICMP,2076,Wget/1.20,Success,1,XSS
04-06-2025 07:36,192.168.194.102,192.168.173.83:21,Telnet,ICMP,366,PostmanRuntime/7.26,Success,0,Normal
04-06-2025 07:41,192.168.48.184,128.158.236.208:25,HTTPS,UDP,2892,Apache-HttpClient/4.5,Success,1,BruteForce
04-06-2025 07:48,192.168.183.158,92.67.91.247:8080,SSH,UDP,1862,Go-http-client/1.1,Success,1,XSS
04-06-2025 07:53,192.168.177.217,192.168.227.95:5432,DNS,ICMP,1292,python-requests/2.25,Success,1,SQLInjection
04-06-2025 07:56,192.168.238.49,148.23.92.184:5432,SSH,ICMP,2327,Wget/1.20,Failure,1,DDoS
04-06-2025 08:04,192.168.145.240,192.168.94.212:27017,DNS,UDP,1915,python-requests/2.25,Failure,1,PortScan
04-06-2025 08:07,192.168.224.6,192.168.48.111:13789,Telnet,UDP,1718,Java/11.0.10,Failure,1,XSS
04-06-2025 08:09,192.168.54.191,192.168.95.149:22,SSH,UDP,2587,curl/7.68.0,Failure,1,PortScan
04-06-2025 08:10,192.168.138.186,186.230.65.100:443,HTTP,ICMP,1003,Mozilla/5.0,Failure,1,PortScan
04-06-2025 08:10,192.168.101.151,132.246.199.67:28075,DNS,UDP,1444,Wget/1.20,Failure,1,XSS
04-06-2025 08:13,192.168.45.182,192.168.76.88:25,HTTPS,ICMP,2719,Wget/1.20,Failure,1,XSS
04-06-2025 08:15,192.168.73.169,192.168.185.127:57330,IMAP,UDP,2752,Go-http-client/1.1,Success,1,PortScan
04-06-2025 08:23,192.168.168.34,217.161.252.91:80,HTTPS,UDP,2743,Mozilla/5.0,Success,1,BruteForce
04-06-2025 08:23,192.168.140.59,199.145.198.26:8080,HTTP,ICMP,741,okhttp/4.9.0,Success,1,PortScan
04-06-2025 08:25,192.168.26.250,179.107.142.179:8443,HTTPS,TCP,2466,curl/7.68.0,Failure,1,BruteForce
04-06-2025 08:29,192.168.226.73,162.250.160.185:3389,FTP,TCP,392,Mozilla/5.0,Success,1,PortScan
04-06-2025 08:30,192.168.250.156,90.120.39.209:11663,IMAP,ICMP,2467,PostmanRuntime/7.26,Failure,1,BotAttack
04-06-2025 08:31,192.168.141.129,68.100.254.128:8080,SSH,TCP,1745,PostmanRuntime/7.26,Success,1,SQLInjection
04-06-2025 08:34,192.168.203.60,117.143.18.240:13630,HTTPS,UDP,2413,PostmanRuntime/7.26,Failure,1,SQLInjection
04-06-2025 08:35,192.168.58.127,59.95.189.244:16662,POP3,TCP,1484,nmap/7.80,Failure,1,BruteForce
04-06-2025 08:35,192.168.87.80,15.201.62.52:25,FTP,UDP,771,Java/11.0.10,Success,0,Normal
04-06-2025 08:37,192.168.210.131,192.168.110.43:21338,POP3,ICMP,118,python-requests/2.25,Success,1,PortScan
04-06-2025 08:37,192.168.94.154,192.168.101.37:8080,SMTP,TCP,417,okhttp/4.9.0,Failure,1,BotAttack
04-06-2025 08:54,192.168.102.147,218.23.180.196:445,DNS,UDP,1696,Wget/1.20,Success,1,DDoS
04-06-2025 09:04,192.168.160.122,170.70.166.254:3389,SMTP,UDP,1691,Apache-HttpClient/4.5,Success,0,Normal
04-06-2025 09:10,192.168.205.21,106.118.223.246:23,HTTPS,TCP,142,Mozilla/5.0,Failure,1,BotAttack
04-06-2025 09:11,192.168.215.74,47.220.188.20:80,POP3,TCP,2209,PostmanRuntime/7.26,Success,1,SQLInjection
04-06-2025 09:23,192.168.55.158,175.129.83.121:8443,RDP,ICMP,2639,Mozilla/5.0,Success,0,Normal
04-06-2025 09:30,192.168.215.192,192.168.162.13:14649,POP3,TCP,1316,Go-http-client/1.1,Failure,0,Normal
04-06-2025 09:37,192.168.209.237,54.213.4.22:53,HTTP,UDP,102,okhttp/4.9.0,Success,1,PortScan
04-06-2025 09:41,192.168.239.113,170.171.254.105:8080,Telnet,ICMP,1919,Wget/1.20,Failure,1,DDoS
04-06-2025 09:54,192.168.171.83,51.79.15.229:5432,IMAP,UDP,1244,Wget/1.20,Failure,1,SQLInjection
04-06-2025 09:55,192.168.225.215,192.168.1.43:3389,FTP,ICMP,1780,curl/7.68.0,Failure,1,XSS
04-06-2025 09:59,192.168.2.46,36.40.131.54:80,SMTP,UDP,749,Mozilla/5.0,Success,1,DDoS
04-06-2025 10:04,192.168.194.59,192.168.95.65:6108,IMAP,UDP,2828,python-requests/2.25,Failure,1,BruteForce
04-06-2025 10:11,192.168.92.178,192.168.146.136:15586,HTTP,UDP,2124,PostmanRuntime/7.26,Failure,1,XSS
04-06-2025 10:13,192.168.176.139,181.242.85.43:8080,HTTPS,UDP,2400,nmap/7.80,Success,1,DDoS
04-06-2025 10:13,192.168.184.255,216.152.214.92:65351,SMTP,TCP,116,Apache-HttpClient/4.5,Success,1,PortScan
04-06-2025 10:15,192.168.156.200,105.189.45.91:445,HTTP,UDP,1544,Go-http-client/1.1,Success,1,XSS
04-06-2025 10:36,192.168.24.159,130.154.241.97:3306,Telnet,TCP,2702,python-requests/2.25,Failure,1,DDoS
04-06-2025 10:54,192.168.233.60,192.168.67.88:30096,Telnet,TCP,2317,nmap/7.80,Success,1,DDoS
04-06-2025 10:58,192.168.43.61,99.42.202.221:53,SSH,TCP,2015,Wget/1.20,Success,1,SQLInjection
04-06-2025 11:02,192.168.206.251,126.53.68.176:3389,DNS,TCP,934,Go-http-client/1.1,Failure,1,XSS
04-06-2025 11:21,192.168.115.4,168.198.122.142:5432,DNS,TCP,1235,Go-http-client/1.1,Failure,1,SQLInjection
04-06-2025 11:25,192.168.149.10,192.168.224.12:27017,SSH,UDP,2414,Apache-HttpClient/4.5,Success,1,SQLInjection
04-06-2025 11:26,192.168.124.37,105.144.217.164:21,HTTP,ICMP,1326,python-requests/2.25,Failure,1,BotAttack
04-06-2025 11:26,192.168.31.142,192.168.1.41:8443,RDP,UDP,709,Apache-HttpClient/4.5,Success,1,BotAttack
04-06-2025 11:28,192.168.45.229,192.168.203.236:36097,Telnet,ICMP,2785,curl/7.68.0,Success,1,SQLInjection
04-06-2025 11:33,192.168.9.179,192.168.112.176:42570,Telnet,UDP,2257,Java/11.0.10,Success,1,DDoS
04-06-2025 11:43,192.168.105.90,81.87.98.199:3306,SSH,TCP,135,okhttp/4.9.0,Success,0,Normal
04-06-2025 11:49,192.168.28.163,200.144.201.28:8080,IMAP,ICMP,2756,Mozilla/5.0,Failure,1,BotAttack
04-06-2025 11:49,192.168.222.131,80.78.20.80:445,Telnet,TCP,1248,Wget/1.20,Success,0,Normal
04-06-2025 11:53,192.168.94.61,192.168.85.198:49698,SSH,ICMP,1223,Apache-HttpClient/4.5,Success,1,XSS
04-06-2025 11:55,192.168.167.160,192.168.76.42:35280,HTTP,TCP,1539,nmap/7.80,Success,1,BruteForce
04-06-2025 11:57,192.168.24.11,192.168.246.101:5432,HTTPS,TCP,1052,Apache-HttpClient/4.5,Success,0,Normal
04-06-2025 12:01,192.168.172.102,169.69.119.32:3389,SSH,UDP,2070,okhttp/4.9.0,Success,0,Normal
04-06-2025 12:12,192.168.75.249,192.168.45.21:22,POP3,ICMP,1227,Go-http-client/1.1,Failure,1,XSS
04-06-2025 12:13,192.168.101.64,192.168.60.132:23,RDP,TCP,1304,Wget/1.20,Success,1,DDoS
04-06-2025 12:19,192.168.187.158,220.187.122.240:23,IMAP,TCP,2383,okhttp/4.9.0,Success,1,BruteForce
04-06-2025 12:20,192.168.69.89,77.113.122.174:443,SSH,ICMP,1979,Java/11.0.10,Failure,1,BotAttack
04-06-2025 12:23,192.168.153.34,109.235.80.253:445,Telnet,ICMP,218,Go-http-client/1.1,Failure,1,PortScan
04-06-2025 12:28,192.168.231.19,192.168.191.203:25,IMAP,ICMP,1505,Apache-HttpClient/4.5,Failure,1,XSS
04-06-2025 12:29,192.168.230.94,132.111.160.156:8443,HTTPS,TCP,2036,Mozilla/5.0,Success,1,DDoS
04-06-2025 12:29,192.168.194.57,43.211.71.10:143,SSH,TCP,1688,curl/7.68.0,Success,1,BruteForce
04-06-2025 12:37,192.168.82.33,46.136.246.94:20831,IMAP,UDP,1946,Apache-HttpClient/4.5,Success,0,Normal
04-06-2025 12:38,192.168.50.176,192.168.142.163:110,HTTP,UDP,886,Wget/1.20,Success,1,DDoS
04-06-2025 12:40,192.168.245.41,160.251.239.147:5432,POP3,TCP,1528,python-requests/2.25,Failure,1,PortScan
04-06-2025 12:45,192.168.80.50,205.133.127.48:143,SMTP,ICMP,658,Java/11.0.10,Failure,0,Normal
04-06-2025 12:49,192.168.80.111,192.168.206.175:110,POP3,ICMP,275,PostmanRuntime/7.26,Success,1,SQLInjection
04-06-2025 12:49,192.168.96.174,192.168.100.171:53,HTTPS,UDP,1989,PostmanRuntime/7.26,Failure,1,SQLInjection
04-06-2025 12:50,192.168.26.37,163.205.212.98:8443,SMTP,TCP,1186,Wget/1.20,Failure,0,Normal
04-06-2025 12:57,192.168.109.248,192.168.90.113:53,DNS,TCP,2318,Apache-HttpClient/4.5,Success,1,BruteForce
04-06-2025 13:25,192.168.233.169,219.91.42.113:110,RDP,TCP,2391,curl/7.68.0,Success,1,DDoS
04-06-2025 13:29,192.168.129.14,67.186.149.163:445,Telnet,UDP,836,okhttp/4.9.0,Success,0,Normal
04-06-2025 13:30,192.168.176.75,192.168.178.184:22885,RDP,TCP,1736,Apache-HttpClient/4.5,Failure,1,BotAttack
04-06-2025 13:33,192.168.144.30,192.168.44.5:48064,POP3,UDP,2757,Mozilla/5.0,Success,1,DDoS
04-06-2025 13:44,192.168.133.189,192.168.102.97:3389,SMTP,TCP,1845,Apache-HttpClient/4.5,Success,1,BruteForce
04-06-2025 13:45,192.168.37.15,192.168.116.211:5432,POP3,UDP,2501,Wget/1.20,Failure,1,SQLInjection
04-06-2025 13:53,192.168.143.50,26.17.39.200:443,HTTPS,TCP,1801,curl/7.68.0,Failure,1,XSS
04-06-2025 13:54,192.168.195.160,20.156.244.40:23,HTTPS,ICMP,1132,nmap/7.80,Success,1,BotAttack
04-06-2025 13:56,192.168.109.119,192.168.167.230:44621,SSH,UDP,1554,python-requests/2.25,Failure,1,BotAttack
04-06-2025 13:59,192.168.48.145,192.168.206.255:8443,HTTPS,TCP,2660,Go-http-client/1.1,Success,0,Normal
04-06-2025 13:59,192.168.61.127,71.156.99.127:143,POP3,TCP,1574,Java/11.0.10,Success,1,PortScan
04-06-2025 14:00,192.168.40.9,192.168.98.187:110,HTTP,TCP,1156,Wget/1.20,Failure,1,DDoS
04-06-2025 14:00,192.168.29.98,108.60.130.119:21,SSH,TCP,805,Mozilla/5.0,Success,1,PortScan
04-06-2025 14:01,192.168.182.191,152.226.254.191:8443,RDP,TCP,2979,Apache-HttpClient/4.5,Success,1,XSS
04-06-2025 14:02,192.168.172.57,192.168.61.202:58524,HTTPS,UDP,2692,Apache-HttpClient/4.5,Success,1,SQLInjection
04-06-2025 14:03,192.168.218.220,137.132.175.199:23,POP3,ICMP,1905,Apache-HttpClient/4.5,Failure,1,PortScan
04-06-2025 14:09,192.168.111.3,81.244.121.160:5316,HTTPS,ICMP,844,curl/7.68.0,Failure,1,PortScan
04-06-2025 14:16,192.168.197.17,205.180.219.109:38162,DNS,ICMP,105,Java/11.0.10,Failure,1,PortScan
04-06-2025 14:22,192.168.22.42,192.168.164.141:57018,SSH,UDP,2588,python-requests/2.25,Failure,1,SQLInjection
04-06-2025 14:23,192.168.13.133,55.13.185.130:21,SSH,UDP,2358,Java/11.0.10,Success,1,DDoS
04-06-2025 14:32,192.168.186.38,192.168.86.103:445,RDP,TCP,1137,Go-http-client/1.1,Success,1,DDoS
04-06-2025 14:38,192.168.122.88,192.168.165.189:143,HTTP,ICMP,1066,Apache-HttpClient/4.5,Failure,1,SQLInjection
04-06-2025 14:41,192.168.99.56,108.102.187.200:23,DNS,TCP,2699,nmap/7.80,Failure,1,SQLInjection
04-06-2025 14:43,192.168.1.143,192.168.159.39:25,DNS,TCP,1812,PostmanRuntime/7.26,Success,1,BotAttack
04-06-2025 14:45,192.168.9.233,192.168.123.3:8443,DNS,UDP,358,curl/7.68.0,Failure,1,SQLInjection
04-06-2025 14:45,192.168.222.248,83.28.201.36:8443,HTTPS,ICMP,1399,curl/7.68.0,Failure,1,SQLInjection
